epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,438.355,1.0394,0.89845,1.18933,0.97113,0.81936,0.92636,0.58622,0.85898,0.56119,1.21746,0.000265296,0.000265296,0.000265296
87,443.377,0.97625,0.85113,1.17991,0.89064,0.91226,0.92582,0.61396,0.85912,0.57308,1.18563,0.000248806,0.000248806,0.000248806
88,448.415,1.00133,0.88729,1.19491,0.87049,0.94413,0.9581,0.6399,0.80446,0.52919,1.17876,0.000232315,0.000232315,0.000232315
89,453.491,0.97744,0.86689,1.17271,0.90785,0.90511,0.9601,0.65825,0.78242,0.51604,1.17952,0.000215824,0.000215824,0.000215824
90,458.619,0.93017,0.79224,1.14044,0.92842,0.96536,0.97423,0.64851,0.7853,0.51869,1.17822,0.000199334,0.000199334,0.000199334
91,472.551,1.04493,0.94164,1.27637,0.97124,0.84637,0.9726,0.6368,0.8004,0.54578,1.18075,0.000182843,0.000182843,0.000182843
92,477.834,1.00846,0.88768,1.24959,0.85066,0.92207,0.96951,0.63078,0.79218,0.54686,1.17606,0.000166353,0.000166353,0.000166353
93,483.084,0.96181,0.83361,1.23053,0.83038,0.98611,0.94733,0.654,0.78806,0.51417,1.17776,0.000149862,0.000149862,0.000149862
94,488.075,0.92202,0.82002,1.20848,0.90421,0.98611,0.97667,0.68369,0.74403,0.5141,1.16043,0.000133371,0.000133371,0.000133371
95,493.04,0.94154,0.78755,1.20766,0.88478,0.97142,0.97,0.70003,0.72153,0.50801,1.14703,0.000116881,0.000116881,0.000116881
96,498.011,0.94604,0.82837,1.21968,0.91182,0.96269,0.96984,0.70767,0.72277,0.51931,1.14499,0.00010039,0.00010039,0.00010039
97,502.997,0.91905,0.78702,1.20124,0.87101,0.97645,0.9621,0.70325,0.73457,0.51437,1.14401,8.38994e-05,8.38994e-05,8.38994e-05
98,508.022,0.92222,0.80087,1.20245,0.87093,0.9756,0.95362,0.6869,0.74796,0.5273,1.1468,6.74088e-05,6.74088e-05,6.74088e-05
99,512.969,0.90925,0.79076,1.18679,0.95898,0.89663,0.97768,0.70335,0.73272,0.52528,1.13961,5.09182e-05,5.09182e-05,5.09182e-05
100,517.905,0.8928,0.77293,1.18817,0.96197,0.90205,0.97757,0.708,0.72553,0.52209,1.13648,3.44276e-05,3.44276e-05,3.44276e-05
